38.01	322.98	201.99	308.01	216.01	517.02	54.01	539.99	
38.01	322.98	201.98	308.01	216.01	517.02	54.01	539.98	
38.01	322.97	202.00	308.01	216.03	517.01	54.00	539.98	
38.01	322.98	201.99	308.01	216.03	517.01	54.00	539.99	
38.01	322.98	201.99	308.01	216.02	517.03	53.99	539.97	
38.39	322.74	202.23	308.00	216.02	517.03	54.02	539.90	
38.49	322.68	202.24	307.89	216.13	516.98	54.09	539.82	
38.75	322.39	202.31	307.56	216.10	516.77	54.09	539.54	
38.76	322.38	202.32	307.57	216.10	516.77	54.07	539.56	
38.39	322.81	202.19	307.89	216.13	516.96	54.09	539.83	
38.07	323.15	202.16	308.25	216.16	517.10	54.08	539.97	
37.95	323.27	202.16	308.28	216.15	517.13	54.09	540.03	
37.88	323.33	202.17	308.39	216.17	517.24	54.10	540.06	
37.75	323.46	202.19	308.52	216.18	517.27	54.12	540.10	
37.65	323.56	202.22	308.58	216.19	517.29	54.14	540.15	
37.70	323.51	202.27	308.57	216.19	517.26	54.16	540.17	
37.89	323.34	202.42	308.41	216.24	517.20	54.13	540.23	
37.89	323.33	202.39	308.34	216.28	517.17	54.10	540.29	
37.90	323.33	202.39	308.32	216.29	517.11	54.10	540.28	
38.07	323.20	202.64	308.17	216.31	517.06	54.07	540.31	
38.22	323.12	202.70	308.11	216.40	517.04	54.01	540.40	
38.38	322.98	202.88	308.07	216.42	517.02	53.98	540.41	
38.77	322.64	203.30	307.88	216.50	516.96	53.96	540.37	
39.26	322.28	203.70	307.74	216.54	516.78	53.91	540.26	
39.66	322.09	204.08	307.66	216.61	516.76	53.92	540.17	
39.93	321.91	204.61	307.63	216.67	516.76	53.93	540.16	
40.07	321.85	204.75	307.63	216.71	516.73	53.93	540.14	
40.24	321.69	204.90	307.57	216.72	516.73	53.89	540.07	
40.36	321.50	204.94	307.42	216.71	516.68	53.74	539.90	
40.44	321.26	204.98	307.40	216.60	516.67	53.50	539.77	
40.70	320.81	205.14	307.33	216.40	516.62	53.33	539.38	
41.25	320.28	205.65	307.17	216.29	516.61	53.22	539.01	
42.08	319.59	206.34	306.95	216.23	516.58	52.97	538.48	
42.94	318.71	207.18	306.74	216.08	516.41	52.84	537.74	
43.95	317.87	208.06	306.57	216.04	516.33	52.86	536.99	
45.17	317.00	209.19	306.54	215.99	516.30	52.77	536.25	
46.61	316.00	210.56	306.54	216.00	516.25	52.77	535.26	
48.40	314.64	212.40	306.48	216.02	516.16	52.80	534.18	
50.46	313.28	214.29	306.24	216.14	516.04	53.06	532.76	
52.84	311.63	216.62	306.06	216.22	515.85	53.16	531.32	
55.54	309.81	219.11	305.89	216.30	515.71	53.24	529.71	
58.55	307.81	221.69	305.76	216.47	515.43	53.50	527.81	
61.97	305.64	224.75	305.70	216.64	515.26	53.80	525.75	
65.69	303.42	228.23	305.61	216.75	515.11	54.25	523.45	
69.61	301.18	231.87	305.61	217.13	514.77	54.72	521.00	
73.73	298.79	235.42	305.57	217.36	514.61	55.16	518.54	
78.17	296.37	239.08	305.40	217.75	514.26	55.94	516.00	
82.74	294.11	243.08	305.31	218.63	513.98	57.12	513.54	
87.31	292.09	247.01	305.27	219.66	513.74	58.57	511.29	
91.63	290.30	250.95	305.40	220.70	513.29	60.05	509.28	
96.03	288.38	254.45	305.34	221.77	512.95	61.64	506.84	
100.77	285.95	258.59	305.14	222.71	512.19	63.05	503.86	
105.78	282.82	262.60	304.25	223.37	510.92	64.45	500.21	
110.73	279.09	266.56	302.66	224.29	508.82	65.93	495.78	
115.64	274.98	270.48	300.53	225.35	505.93	67.75	491.05	
120.56	270.56	274.40	297.92	226.98	502.44	70.11	486.07	
126.18	266.18	279.12	295.60	228.68	498.67	72.61	480.61	
133.06	261.44	284.37	293.62	229.88	495.35	75.00	474.75	
140.57	256.49	289.99	291.92	231.03	492.24	77.47	468.56	
148.24	251.47	295.95	290.50	232.09	489.13	79.97	461.81	
156.74	245.72	302.14	288.52	233.17	486.03	82.59	454.38	
165.91	239.34	309.01	286.05	234.41	482.46	85.38	446.28	
174.25	233.29	315.69	283.51	235.95	478.38	88.54	438.18	
182.23	227.82	322.00	281.22	237.75	474.20	92.07	430.62	
191.41	222.83	328.83	279.64	239.40	470.31	95.78	422.94	
201.59	218.39	336.40	278.96	241.19	466.94	99.76	415.34	
211.42	214.62	343.54	278.89	242.81	463.60	103.88	408.40	
221.05	211.59	350.48	279.33	244.42	460.80	107.98	401.91	
231.14	208.81	357.47	280.05	245.98	458.11	112.11	395.78	
241.07	206.23	364.59	280.84	247.64	455.64	116.14	391.05	
250.62	203.90	371.49	281.57	249.69	453.17	120.42	386.86	
260.30	201.69	378.11	281.86	252.16	450.58	124.97	382.78	
269.87	199.87	385.24	282.88	254.86	447.94	129.79	378.49	
279.42	198.53	392.08	284.03	257.93	445.47	135.11	373.55	
289.34	197.49	399.11	285.47	261.27	443.09	140.70	368.48	
299.26	196.76	405.83	286.70	264.91	440.72	146.69	363.65	
309.38	196.32	412.95	288.47	268.56	438.40	152.86	358.59	
319.91	195.86	420.46	290.49	272.44	436.06	159.13	353.69	
330.61	195.54	427.73	292.02	276.92	433.85	165.29	349.42	
341.37	195.44	435.61	293.46	281.98	431.91	171.20	345.24	
352.40	195.49	443.64	295.18	287.49	429.96	177.17	340.89	
363.61	195.85	451.55	297.07	293.21	428.03	183.11	335.80	
374.67	196.44	458.66	298.60	298.59	426.05	190.33	331.31	
385.61	197.35	465.79	301.25	303.43	424.09	197.82	326.98	
396.45	198.52	472.80	304.09	308.07	422.22	205.19	322.39	
407.13	199.95	479.44	306.68	312.60	420.43	212.50	317.80	
417.41	201.15	486.30	309.47	317.12	418.67	219.65	313.18	
427.63	202.49	493.00	312.19	321.89	416.93	227.20	308.76	
437.83	204.44	499.59	315.12	327.04	415.77	235.15	304.91	
447.86	207.21	505.64	318.66	331.78	414.83	243.06	301.69	
457.83	210.73	511.27	323.45	335.81	414.04	250.70	298.64	
467.49	214.67	516.16	328.29	339.45	413.11	258.21	295.36	
476.67	218.79	520.37	332.61	342.84	412.14	265.63	292.18	
485.42	222.92	524.58	337.60	345.77	411.22	272.64	289.08	
493.72	227.25	528.42	342.49	348.60	410.11	279.48	286.20	
501.45	231.79	531.76	347.54	350.98	409.23	286.21	283.18	
508.74	236.45	534.76	352.60	353.29	407.90	292.77	279.92	
515.73	240.93	537.54	357.60	355.20	406.21	299.27	276.44	
522.24	245.43	539.92	362.13	357.06	404.39	305.62	272.89	
528.32	249.89	541.93	366.97	358.83	402.34	311.86	269.47	
533.90	254.52	543.50	371.37	360.45	400.51	317.96	266.43	
539.32	259.18	544.92	375.88	361.87	398.29	324.02	263.54	
544.42	263.62	546.18	379.92	363.59	396.14	330.05	260.70	
549.23	268.03	547.18	383.90	365.66	393.80	336.23	258.13	
553.91	272.00	548.24	386.95	367.89	391.23	342.49	255.52	
558.52	275.54	549.33	389.65	370.08	388.44	348.32	252.87	
562.86	278.82	550.27	392.14	371.58	385.18	353.81	249.95	
566.90	281.87	550.66	394.46	373.00	381.36	359.18	246.60	
570.86	284.56	550.97	395.84	374.63	377.35	364.74	242.91	
575.01	286.49	552.20	396.97	376.74	373.75	370.05	239.46	
579.16	287.77	554.12	397.68	379.53	370.70	375.23	236.65	
582.85	289.22	555.54	398.24	382.36	367.90	380.32	234.26	
585.79	290.65	556.17	398.48	384.57	364.89	385.00	231.64	
588.21	292.09	556.08	398.67	385.89	361.19	389.21	228.51	
590.31	293.85	555.49	399.24	386.71	357.40	393.14	225.31	
592.17	296.22	554.74	399.89	387.71	354.04	397.34	222.05	
594.21	299.06	554.44	400.76	389.10	351.25	401.67	219.57	
596.78	300.96	555.32	401.27	391.18	348.57	406.01	217.33	
599.80	301.33	556.90	401.27	393.98	345.76	410.20	214.90	
602.17	303.93	557.69	402.09	396.53	344.49	414.92	213.59	
602.52	311.31	557.33	402.52	397.99	344.19	420.10	213.43	
603.71	314.81	558.26	402.69	400.36	342.60	424.34	212.56	
606.99	311.34	560.73	403.13	404.36	338.96	427.43	209.45	
611.39	304.53	564.23	403.21	409.46	335.41	429.97	205.60	
614.52	302.29	567.14	402.87	412.55	334.10	432.66	203.89	
613.79	308.02	566.06	403.48	412.43	333.11	435.61	204.14	
612.37	314.26	563.66	403.40	410.77	330.95	438.18	203.47	
613.46	312.15	563.03	403.10	411.71	326.93	439.75	200.06	
616.92	304.16	564.23	402.99	414.96	322.51	441.09	195.01	
619.75	299.97	566.40	401.92	417.61	320.13	442.70	192.09	
619.22	303.71	565.08	403.65	417.98	319.52	445.15	192.11	
617.40	311.27	563.48	404.80	417.63	320.10	447.67	193.95	
617.65	313.36	564.11	405.16	418.64	320.93	448.82	195.29	
620.05	308.51	565.30	404.99	420.62	318.72	449.48	192.76	
622.63	303.05	567.52	403.11	422.49	316.86	449.83	190.18	
622.43	303.78	567.18	403.42	422.86	316.87	450.68	190.03	
619.65	310.58	564.79	404.21	421.67	317.15	452.00	191.86	
617.52	315.87	562.82	404.20	420.08	317.84	452.79	193.52	
617.87	314.37	562.05	403.89	420.15	315.99	453.14	191.95	
620.41	307.93	563.13	403.75	421.71	313.96	452.78	188.97	
621.84	305.60	565.02	403.13	423.03	314.12	452.82	188.45	
619.14	311.56	563.15	403.81	422.18	314.14	453.92	190.20	
615.53	319.63	560.65	403.47	419.84	314.58	455.08	192.44	
615.09	319.70	559.31	403.40	419.74	313.00	455.63	191.38	
617.90	311.57	559.86	403.31	421.12	309.71	454.82	187.00	
621.12	305.25	563.09	403.36	423.58	309.20	454.04	185.37	
620.19	308.34	563.48	404.30	424.03	311.52	454.52	187.83	
616.66	317.16	561.98	404.45	422.35	314.17	455.29	191.87	
615.10	320.98	560.47	404.40	420.73	315.48	455.60	193.43	
616.11	317.47	559.69	403.99	419.78	314.25	454.79	191.28	
618.73	311.59	561.45	404.18	420.75	314.00	453.45	189.79	
619.50	310.22	563.22	404.29	421.64	315.86	452.60	190.83	
617.63	313.54	562.42	404.72	420.89	317.34	452.34	192.72	
615.63	317.05	560.94	404.50	419.34	317.62	452.12	193.76	
614.91	317.16	560.17	404.43	417.61	318.08	450.79	194.15	
615.60	314.07	561.21	404.67	417.27	319.38	448.65	194.43	
616.63	310.32	562.97	404.93	417.38	321.21	446.34	195.02	
616.75	308.32	564.08	404.56	417.14	323.12	444.28	196.01	
615.72	308.76	563.54	404.85	416.02	324.81	442.68	197.41	
614.27	309.99	562.49	405.00	414.36	326.63	441.18	198.89	
613.17	310.07	561.86	404.99	412.80	328.60	439.12	200.44	
612.43	308.80	561.78	404.67	411.40	330.49	436.58	201.83	
611.76	307.12	561.64	404.28	409.84	332.30	433.95	202.70	
610.83	305.64	561.28	403.86	408.14	333.52	431.33	203.52	
609.67	304.90	560.44	403.70	406.33	334.57	428.82	204.38	
608.43	304.34	559.80	403.64	404.66	335.88	426.42	205.42	
607.27	303.70	559.58	403.47	403.12	337.58	423.81	206.90	
606.16	302.80	559.48	403.42	401.64	339.54	421.09	208.44	
605.10	301.89	559.31	403.30	400.19	341.51	418.33	210.07	
603.87	301.18	559.14	402.97	398.64	343.56	415.67	211.74	
602.79	300.18	558.75	402.75	397.03	345.39	412.87	213.35	
601.59	299.08	558.60	402.37	395.53	347.13	410.13	214.87	
600.25	297.73	558.32	401.90	394.11	348.71	407.41	216.14	
599.03	296.29	558.03	401.30	392.59	350.13	404.54	217.52	
597.77	294.54	558.01	400.68	391.24	351.87	401.66	218.92	
596.39	292.52	558.26	399.43	389.98	353.75	398.36	220.85	
594.73	290.04	558.37	398.20	388.63	355.63	394.70	222.58	
592.78	287.06	558.46	396.36	386.99	357.46	390.60	224.47	
590.39	283.60	558.56	394.18	385.36	359.39	385.97	226.48	
587.48	279.99	558.48	391.57	383.64	361.75	381.03	228.98	
584.18	276.22	558.23	388.82	382.07	364.43	375.67	231.96	
580.54	271.86	557.99	385.41	380.33	367.00	369.94	235.29	
576.87	267.18	557.87	381.85	378.57	369.47	364.27	238.74	
573.18	262.46	558.11	377.69	377.53	372.21	358.70	242.89	
569.37	258.10	558.45	373.63	377.34	375.79	353.71	248.28	
565.40	254.05	558.78	369.56	377.72	380.40	349.02	254.54	
561.25	250.18	559.12	365.54	378.44	384.78	344.59	260.99	
556.64	246.32	559.06	361.39	379.09	389.19	340.16	267.50	
551.63	242.36	558.75	357.29	379.46	393.24	335.48	273.79	
546.11	238.33	558.00	352.71	379.92	396.92	330.96	279.96	
540.31	234.07	557.11	347.72	380.75	400.37	326.77	286.16	
534.39	229.69	555.98	342.60	381.89	403.53	322.96	292.55	
527.97	225.10	554.68	336.78	383.42	406.62	319.50	298.98	
521.19	220.42	553.19	331.07	385.18	409.36	316.24	305.41	
513.81	215.73	551.23	325.07	386.79	411.71	312.89	311.75	
505.99	211.49	548.66	318.96	387.75	413.81	309.25	317.90	
497.61	207.66	545.49	313.39	388.19	415.58	305.47	323.69	
488.96	204.28	541.60	308.30	387.94	417.16	301.47	329.40	
480.13	201.13	537.43	302.96	387.67	418.56	297.66	334.94	
471.10	197.93	533.35	297.22	387.81	419.71	294.10	340.55	
461.85	194.64	529.28	291.48	388.16	420.47	290.99	345.86	
452.13	191.37	524.82	285.50	388.43	420.96	287.85	350.86	
442.34	188.57	520.31	280.06	388.18	421.44	284.23	355.81	
432.31	186.14	515.59	274.25	387.77	421.67	280.56	360.76	
422.27	184.12	510.65	269.51	386.77	422.09	276.76	365.45	
412.32	182.92	505.47	265.59	385.33	422.91	272.32	369.86	
402.63	182.35	500.12	262.41	383.57	424.05	267.73	374.15	
393.19	182.54	494.78	259.92	381.73	425.41	263.69	379.04	
383.88	183.27	489.35	257.91	379.90	427.12	259.59	383.99	
374.63	184.74	483.66	256.72	377.68	429.29	255.05	389.01	
365.30	186.89	477.95	256.08	375.29	431.55	250.48	394.44	
355.52	189.29	473.13	256.26	372.76	433.65	245.34	399.73	
345.02	191.63	467.62	255.88	370.40	435.57	240.26	405.13	
333.76	193.99	460.03	254.15	367.89	437.15	235.36	410.75	
322.08	196.41	451.46	252.26	365.23	438.56	230.18	416.47	
309.72	199.02	442.05	250.13	362.38	439.66	225.00	422.49	
297.29	202.01	431.95	248.16	358.96	440.72	219.69	428.60	
284.95	205.32	422.17	247.10	355.21	441.86	214.13	434.05	
272.48	209.03	412.37	246.22	351.07	442.86	208.54	439.30	
260.23	212.62	402.78	245.45	347.32	444.23	203.42	444.55	
248.41	216.45	393.45	245.09	343.90	445.68	198.59	449.81	
237.14	220.53	384.31	245.34	339.88	447.52	193.54	455.08	
226.64	225.10	375.49	246.61	335.29	450.02	188.07	460.41	
216.53	230.00	367.64	248.62	329.83	452.22	182.67	465.87	
206.68	234.91	359.46	250.53	324.04	454.48	177.45	471.13	
197.01	239.82	350.78	252.38	318.75	456.94	172.34	476.18	
187.75	244.40	343.05	254.58	313.12	459.82	166.97	481.04	
179.93	249.05	336.41	257.93	306.39	463.88	160.86	485.55	
172.50	254.22	330.12	262.44	300.61	468.62	154.71	490.39	
165.03	259.34	323.84	266.62	297.48	473.01	148.90	495.11	
157.79	264.41	317.75	270.24	295.98	476.71	143.97	499.85	
150.66	269.19	311.70	273.54	292.68	480.26	139.61	504.34	
143.87	273.65	305.67	276.75	288.93	483.43	135.32	508.45	
137.36	277.71	299.71	279.60	285.47	485.75	130.96	512.28	
130.83	281.30	293.61	281.94	281.92	487.62	126.63	515.67	
124.19	284.55	287.43	283.63	278.98	488.99	122.87	518.74	
117.44	287.81	281.35	285.16	275.73	490.19	118.85	521.76	
110.62	291.07	275.21	287.15	271.78	491.68	114.69	524.82	
103.90	294.27	269.28	289.12	267.18	493.77	110.00	527.83	
97.65	297.22	263.75	291.21	262.85	496.05	105.64	530.76	
92.12	300.07	258.74	293.42	258.73	498.50	101.29	533.64	
86.77	302.81	253.94	295.78	254.72	501.18	97.18	536.33	
81.23	305.90	249.06	298.19	250.89	503.55	93.28	539.15	
76.03	308.91	244.63	300.55	247.40	506.04	89.89	541.63	
71.24	311.69	240.44	302.97	244.00	508.48	86.33	544.13	
66.34	314.54	236.04	305.13	240.86	511.15	82.79	546.69	
61.72	317.28	231.89	307.00	238.25	513.15	80.04	549.07	
57.83	319.82	228.34	308.91	235.93	515.09	77.58	551.10	
54.20	321.74	224.91	309.79	233.89	515.90	75.55	552.40	
50.84	322.53	221.54	309.61	231.96	515.57	73.68	553.15	
48.20	323.01	218.88	309.54	230.06	515.39	71.93	553.58	
46.05	323.37	216.75	309.51	228.49	514.99	70.38	553.78	
44.03	323.42	214.70	308.94	227.20	514.39	69.20	553.80	
42.10	323.81	212.84	308.59	226.18	513.87	68.21	553.91	
40.83	323.89	211.61	308.43	225.35	513.41	67.35	554.05	
40.04	323.88	210.86	308.36	224.75	513.37	66.82	554.15	
39.92	323.88	210.70	308.41	224.30	513.39	66.38	554.19	
39.89	323.87	210.64	308.49	224.04	513.77	66.05	554.47	
39.71	323.88	210.49	308.49	224.03	513.74	66.05	554.48	
39.76	323.84	210.55	308.53	223.89	513.88	65.94	554.52	
40.27	323.66	210.77	308.85	223.71	514.40	65.68	554.66	
40.59	323.54	211.08	308.90	223.51	514.79	65.34	554.74	
40.60	323.52	211.04	308.89	223.49	514.80	65.28	554.86	
40.82	323.29	211.02	308.60	223.50	514.75	65.08	555.28	
41.14	323.05	211.02	308.24	223.54	514.59	64.93	555.41	
41.18	323.04	211.01	308.19	223.56	514.51	64.92	555.57	
41.19	323.04	211.05	308.21	223.59	514.46	64.92	555.57	
41.31	322.98	211.10	308.20	223.59	514.42	64.94	555.57	
41.42	322.83	211.12	308.06	223.62	514.37	64.90	555.59	
41.51	322.78	211.15	307.96	223.62	514.37	64.91	555.60	
41.94	322.60	211.46	307.93	223.64	514.36	64.93	555.62	
41.93	322.62	211.54	307.92	223.71	514.38	64.93	555.65	
41.93	322.63	211.56	307.91	223.72	514.37	64.92	555.65	
41.99	322.59	211.59	307.91	223.73	514.36	64.92	555.65	
42.16	322.40	211.48	307.61	223.75	514.23	64.94	555.65	
42.44	322.07	211.41	307.33	223.75	514.06	64.90	555.50	
42.74	321.70	211.39	307.08	223.74	513.81	64.89	555.41	
42.86	321.54	211.40	307.02	223.74	513.81	64.87	555.36	
42.86	321.54	211.39	307.02	223.74	513.81	64.87	555.36	
42.75	321.69	211.39	307.06	223.73	513.81	64.86	555.36	
42.50	322.02	211.41	307.35	223.72	513.92	64.93	555.42	
42.41	322.16	211.45	307.45	223.72	513.99	64.91	555.51	
42.38	322.18	211.48	307.52	223.72	514.04	64.91	555.51	
42.38	322.18	211.44	307.49	223.72	514.05	64.91	555.51	
42.49	322.03	211.42	307.32	223.74	514.03	64.87	555.49	
42.65	321.81	211.45	307.25	223.74	514.01	64.88	555.42	
42.73	321.71	211.45	307.20	223.73	513.97	64.88	555.41	
42.77	321.66	211.44	307.16	223.73	513.94	64.88	555.42	
42.81	321.61	211.43	307.07	223.74	513.90	64.91	555.36	
42.82	321.61	211.43	307.07	223.74	513.90	64.90	555.37	
42.82	321.61	211.43	307.07	223.73	513.90	64.91	555.36	
42.82	321.61	211.42	307.07	223.75	513.88	64.89	555.36	
42.80	321.63	211.43	307.09	223.75	513.88	64.89	555.36	
42.72	321.75	211.43	307.11	223.77	513.90	64.92	555.36	
42.67	321.82	211.43	307.16	223.77	513.89	64.92	555.38	
42.68	321.83	211.46	307.17	223.77	513.96	64.89	555.39	
42.72	321.78	211.46	307.17	223.77	513.96	64.89	555.39	
42.80	321.67	211.45	307.13	223.76	513.96	64.90	555.38	
42.82	321.65	211.45	307.12	223.75	513.96	64.91	555.38	
42.86	321.60	211.46	307.08	223.77	513.95	64.90	555.35	
42.87	321.59	211.45	307.07	223.76	513.95	64.92	555.35	
42.92	321.55	211.45	307.06	223.77	513.85	64.93	555.34	
42.92	321.55	211.45	307.05	223.77	513.85	64.95	555.32	
42.92	321.55	211.45	307.05	223.77	513.85	64.95	555.32	
42.89	321.57	211.40	307.05	223.79	513.84	64.95	555.31	
42.73	321.75	211.42	307.10	223.78	513.88	64.94	555.35	
42.45	322.15	211.45	307.44	223.76	514.01	65.01	555.47	
42.33	322.32	211.50	307.57	223.78	514.10	64.95	555.53	
42.22	322.43	211.57	307.76	223.85	514.19	64.92	555.53	
42.22	322.44	211.56	307.73	223.85	514.18	64.93	555.54	
42.31	322.32	211.52	307.62	223.84	514.18	64.89	555.55	
42.53	322.00	211.45	307.29	223.84	514.13	64.93	555.49	
42.83	321.68	211.43	307.09	223.79	513.95	64.96	555.37	
42.92	321.54	211.42	307.04	223.82	513.84	64.98	555.31	
42.92	321.54	211.42	307.04	223.82	513.84	64.98	555.31	
42.77	321.73	211.42	307.07	223.81	513.88	64.96	555.35	
42.47	322.08	211.45	307.41	223.83	514.04	64.88	555.44	
42.37	322.23	211.50	307.52	223.83	514.07	64.94	555.47	
42.31	322.32	211.53	307.62	223.81	514.15	64.93	555.52	
42.31	322.33	211.55	307.62	223.80	514.17	64.92	555.58	
42.38	322.24	211.49	307.56	223.81	514.17	64.89	555.55	
42.57	321.96	211.47	307.25	223.82	514.09	64.96	555.47	
42.73	321.73	211.47	307.20	223.82	514.02	64.94	555.41	
42.78	321.67	211.44	307.18	223.84	513.98	64.93	555.35	
42.78	321.67	211.41	307.18	223.83	513.97	64.94	555.35	
42.63	321.88	211.44	307.24	223.82	514.01	64.92	555.40	
42.47	322.11	211.47	307.48	223.82	514.04	64.89	555.49	
42.38	322.23	211.51	307.52	223.84	514.11	64.90	555.50	
42.36	322.26	211.51	307.56	223.83	514.14	64.94	555.52	
